#DUKE weather file,,,,,,
$state_name=North Carolina,,,,,,
$city_name=Charlotte,,,,,,
$lat_deg=35,,,,,,
$lat_min=13,,,,,,
$long_deg=-80,,,,,,
$long_min=56,,,,,,
$timezone_offset=-4,,,,,,
temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global,
#month:day:hour:minute:second,,,,,,
09:02:18:42:00,88.8,5,47.67,0,0,0
09:02:18:47:00,88.3,4.8,48.33,0,0,0
09:02:18:52:00,87.8,4.6,49,0,0,0
09:02:18:57:00,86.3,12.6,51.5,0,0,0
09:02:19:02:00,84.8,20.6,54,0,0,0
09:02:19:07:00,83.3,28.6,56.5,0,0,0
09:02:19:10:00,82.4,33.4,58,0,0,0
09:02:19:14:00,78.8,26.5,65,0,0,0
09:02:19:19:00,78,25.5,67.71,0,0,0
09:02:19:24:00,77.3,24.6,70.42,0,0,0
09:02:19:29:00,76.5,23.6,73.13,0,0,0
09:02:19:34:00,75.8,22.7,75.83,0,0,0
09:02:19:38:00,75.2,21.9,78,0,0,0
09:02:19:43:00,74.4,20.3,81.21,0,0,0
09:02:19:48:00,73.6,18.6,84.43,0,0,0
09:02:19:52:00,73,17.3,87,0,0,0
09:02:19:57:00,73.1,14.9,85.82,0,0,0
09:02:20:02:00,73.2,12.5,84.65,0,0,0
09:02:20:07:00,73.4,10.2,83.47,0,0,0
09:02:20:09:00,73.4,9.2,83,0,0,0
09:02:20:14:00,73.2,8.5,83.47,0,0,0
09:02:20:19:00,73.1,7.9,83.93,0,0,0
09:02:20:24:00,72.9,7.2,84.4,0,0,0
09:02:20:29:00,72.7,6.5,84.86,0,0,0
09:02:20:34:00,72.6,5.9,85.33,0,0,0
09:02:20:39:00,72.4,5.2,85.79,0,0,0
09:02:20:44:00,72.3,4.6,86.26,0,0,0
09:02:20:49:00,72.1,3.9,86.72,0,0,0
09:02:20:52:00,72,3.5,87,0,0,0
09:02:20:57:00,72,3.5,87.83,0,0,0
09:02:21:02:00,71.9,3.5,88.67,0,0,0
09:02:21:07:00,71.9,3.5,89.5,0,0,0
09:02:21:12:00,71.8,3.5,90.33,0,0,0
09:02:21:17:00,71.8,3.5,91.17,0,0,0
09:02:21:22:00,71.7,3.5,92,0,0,0
09:02:21:27:00,71.7,3.5,92.83,0,0,0
09:02:21:32:00,71.6,3.5,93.67,0,0,0
09:02:21:34:00,71.6,3.5,94,0,0,0
09:02:21:39:00,71.6,2.5,94,0,0,0
09:02:21:44:00,71.6,1.6,94,0,0,0
09:02:21:49:00,71.6,0.6,94,0,0,0
09:02:21:52:00,71.6,0,94,0,0,0
09:02:21:57:00,71.6,0.6,93.92,0,0,0
09:02:22:02:00,71.5,1.2,93.83,0,0,0
09:02:22:07:00,71.5,1.7,93.75,0,0,0
09:02:22:12:00,71.4,2.3,93.67,0,0,0
09:02:22:17:00,71.4,2.9,93.58,0,0,0
09:02:22:22:00,71.3,3.5,93.5,0,0,0
09:02:22:27:00,71.3,4,93.42,0,0,0
09:02:22:32:00,71.3,4.6,93.33,0,0,0
09:02:22:37:00,71.2,5.2,93.25,0,0,0
09:02:22:42:00,71.2,5.8,93.17,0,0,0
09:02:22:47:00,71.1,6.3,93.08,0,0,0
09:02:22:52:00,71.1,6.9,93,0,0,0
09:02:22:57:00,71.1,6.3,92.75,0,0,0
09:02:23:02:00,71.1,5.7,92.5,0,0,0
09:02:23:07:00,71.1,5.2,92.25,0,0,0
09:02:23:12:00,71.1,4.6,92,0,0,0
09:02:23:17:00,71.1,4,91.75,0,0,0
09:02:23:22:00,71.1,3.4,91.5,0,0,0
09:02:23:27:00,71.1,2.9,91.25,0,0,0
09:02:23:32:00,71.1,2.3,91,0,0,0
09:02:23:37:00,71.1,1.7,90.75,0,0,0
09:02:23:42:00,71.1,1.1,90.5,0,0,0
09:02:23:47:00,71.1,0.6,90.25,0,0,0
09:02:23:52:00,71.1,0,90,0,0,0
09:02:23:57:00,71,0,90.58,0,0,0
09:03:00:02:00,70.9,0,91.17,0,0,0
09:03:00:07:00,70.8,0,91.75,0,0,0
09:03:00:12:00,70.7,0,92.33,0,0,0
09:03:00:17:00,70.6,0,92.92,0,0,0
09:03:00:22:00,70.5,0,93.5,0,0,0
09:03:00:27:00,70.5,0,94.08,0,0,0
09:03:00:32:00,70.4,0,94.67,0,0,0
09:03:00:37:00,70.3,0,95.25,0,0,0
09:03:00:42:00,70.2,0,95.83,0,0,0
09:03:00:47:00,70.1,0,96.42,0,0,0
09:03:00:52:00,70,0,97,0,0,0
09:03:00:57:00,70,0,96.67,0,0,0
09:03:01:02:00,70,0,96.33,0,0,0
09:03:01:07:00,70,0,96,0,0,0
09:03:01:12:00,70,0,95.67,0,0,0
09:03:01:17:00,70,0,95.33,0,0,0
09:03:01:22:00,70,0,95,0,0,0
09:03:01:27:00,70,0,94.67,0,0,0
09:03:01:32:00,70,0,94.33,0,0,0
09:03:01:37:00,70,0,94,0,0,0
09:03:01:42:00,70,0,93.67,0,0,0
09:03:01:47:00,70,0,93.33,0,0,0
09:03:01:52:00,70,0,93,0,0,0
09:03:01:57:00,70,0,93.11,0,0,0
09:03:02:02:00,70,0,93.22,0,0,0
09:03:02:07:00,69.9,0,93.33,0,0,0
09:03:02:12:00,69.9,0,93.44,0,0,0
09:03:02:17:00,69.9,0,93.56,0,0,0
09:03:02:22:00,69.9,0,93.67,0,0,0
09:03:02:27:00,69.8,0,93.78,0,0,0
09:03:02:32:00,69.8,0,93.89,0,0,0
09:03:02:37:00,69.8,0,94,0,0,0
09:03:02:42:00,68.8,1.5,95,0,0,0
09:03:02:47:00,67.9,3.1,96,0,0,0
09:03:02:52:00,66.9,4.6,97,0,0,0
09:03:02:57:00,66.4,4.6,99.14,0,0,0
09:03:02:59:00,66.2,4.6,100,0,0,0
09:03:03:04:00,67.6,4.2,97.69,0,0,0
09:03:03:09:00,69,3.8,95.38,0,0,0
09:03:03:12:00,69.8,3.5,94,0,0,0
09:03:03:17:00,69.8,3.5,94,0,0,0
09:03:03:20:00,69.8,3.5,94,0,0,0
09:03:03:25:00,69.7,3,94.31,0,0,0
09:03:03:30:00,69.6,2.4,94.63,0,0,0
09:03:03:35:00,69.5,1.9,94.94,0,0,0
09:03:03:40:00,69.4,1.3,95.25,0,0,0
09:03:03:45:00,69.3,0.8,95.56,0,0,0
09:03:03:50:00,69.1,0.2,95.88,0,0,0
09:03:03:52:00,69.1,0,96,0,0,0
09:03:03:57:00,69.1,0.4,96,0,0,0
09:03:04:02:00,69.1,0.8,96,0,0,0
09:03:04:07:00,69.1,1.2,96,0,0,0
09:03:04:12:00,69.1,1.5,96,0,0,0
09:03:04:17:00,69.1,1.9,96,0,0,0
09:03:04:22:00,69.1,2.3,96,0,0,0
09:03:04:27:00,69.1,2.7,96,0,0,0
09:03:04:32:00,69.1,3.1,96,0,0,0
09:03:04:37:00,69.1,3.5,96,0,0,0
09:03:04:42:00,69.1,3.8,96,0,0,0
09:03:04:47:00,69.1,4.2,96,0,0,0
09:03:04:52:00,69.1,4.6,96,0,0,0
09:03:04:57:00,69.1,4.5,95.75,0,0,0
09:03:05:02:00,69.1,4.4,95.5,0.12,0.04,0.04
09:03:05:07:00,69.1,4.3,95.25,0.41,0.13,0.14
09:03:05:12:00,69.1,4.2,95,0.71,0.23,0.25
09:03:05:17:00,69.1,4.1,94.75,1,0.32,0.35
09:03:05:22:00,69.1,4,94.5,1.29,0.42,0.45
09:03:05:27:00,69.1,4,94.25,1.59,0.51,0.55
09:03:05:32:00,69.1,3.9,94,1.88,0.61,0.65
09:03:05:37:00,69.1,3.8,93.75,2.18,0.7,0.76
09:03:05:42:00,69.1,3.7,93.5,2.47,0.8,0.86
09:03:05:47:00,69.1,3.6,93.25,2.77,0.89,0.96
09:03:05:52:00,69.1,3.5,93,3.06,0.99,1.06
09:03:05:57:00,69.1,3.2,93,3.37,1.08,1.17
09:03:06:02:00,69.1,2.9,93,4.73,1.26,1.55
09:03:06:07:00,69.1,2.6,93,7.68,1.57,2.33
09:03:06:12:00,69.1,2.3,93,10.65,1.89,3.12
09:03:06:17:00,69.1,2,93,13.67,2.19,3.91
09:03:06:22:00,69.1,1.7,93,16.71,2.5,4.71
09:03:06:27:00,69.1,1.5,93,19.79,2.81,5.53
09:03:06:32:00,69.1,1.2,93,22.91,3.11,6.35
09:03:06:37:00,69.1,0.9,93,26.05,3.41,7.17
09:03:06:42:00,69.1,0.6,93,29.24,3.71,8.01
09:03:06:47:00,69.1,0.3,93,32.45,4.01,8.85
09:03:06:52:00,69.1,0,93,35.71,4.3,9.7
09:03:06:57:00,69.2,0.3,93,38.99,4.6,10.56
09:03:07:02:00,69.3,0.6,93,41.75,4.85,11.72
09:03:07:07:00,69.3,0.9,93,43.7,5.05,13.32
09:03:07:12:00,69.4,1.2,93,45.67,5.25,14.94
09:03:07:17:00,69.5,1.5,93,47.66,5.44,16.57
09:03:07:22:00,69.6,1.8,93,49.66,5.64,18.21
09:03:07:27:00,69.6,2,93,51.69,5.83,19.87
09:03:07:32:00,69.7,2.3,93,53.73,6.02,21.55
09:03:07:37:00,69.8,2.6,93,55.8,6.21,23.24
09:03:07:42:00,69.9,2.9,93,57.88,6.4,24.95
09:03:07:47:00,69.9,3.2,93,59.98,6.58,26.67
09:03:07:52:00,70,3.5,93,62.1,6.77,28.4
09:03:07:57:00,70.2,3.5,93.1,63.5,7.01,29.85
09:03:08:02:00,70.3,3.5,93.2,64.39,7.27,31.21
09:03:08:07:00,70.5,3.5,93.3,64.53,7.57,32.44
09:03:08:12:00,70.6,3.5,93.4,64.66,7.86,33.67
09:03:08:17:00,70.8,3.5,93.5,64.78,8.16,34.88
09:03:08:22:00,71,3.5,93.6,64.9,8.47,36.07
09:03:08:27:00,71.1,3.5,93.7,65.01,8.77,37.24
09:03:08:32:00,71.3,3.5,93.8,65.11,9.08,38.4
09:03:08:37:00,71.4,3.5,93.9,65.21,9.39,39.55
09:03:08:42:00,71.6,3.5,94,65.3,9.7,40.67
09:03:08:47:00,71.8,4.7,92.5,65.82,9.98,42.03
09:03:08:52:00,72,5.8,91,66.34,10.25,43.39
09:03:08:57:00,72.4,5.6,90.25,66.49,10.56,44.53
09:03:09:02:00,72.8,5.4,89.5,66.64,10.77,45.55
09:03:09:07:00,73.3,5.2,88.75,66.78,10.84,46.41
09:03:09:12:00,73.7,5,88,66.92,10.91,47.25
09:03:09:17:00,74.1,4.8,87.25,67.05,10.99,48.08
09:03:09:22:00,74.5,4.6,86.5,67.18,11.06,48.9
09:03:09:27:00,74.9,4.5,85.75,67.3,11.13,49.71
09:03:09:32:00,75.3,4.3,85,67.41,11.2,50.51
09:03:09:37:00,75.8,4.1,84.25,67.52,11.27,51.3
09:03:09:42:00,76.2,3.9,83.5,67.63,11.34,52.08
09:03:09:47:00,76.6,3.7,82.75,67.72,11.41,52.85
09:03:09:52:00,77,3.5,82,67.82,11.49,53.6
09:03:09:57:00,77.3,3.8,81.5,68.31,11.52,54.63
09:03:10:02:00,77.5,4.1,81,68.66,11.57,55.47
09:03:10:07:00,77.8,4.4,80.5,68.79,11.64,56.02
09:03:10:12:00,78,4.6,80,68.93,11.71,56.57
09:03:10:17:00,78.3,4.9,79.5,69.06,11.79,57.11
09:03:10:22:00,78.6,5.2,79,69.19,11.86,57.66
09:03:10:27:00,78.8,5.5,78.5,69.33,11.93,58.21
09:03:10:32:00,79.1,5.8,78,69.46,12,58.76
09:03:10:37:00,79.3,6.1,77.5,69.6,12.07,59.31
09:03:10:42:00,79.6,6.3,77,69.73,12.14,59.86
09:03:10:47:00,79.8,6.6,76.5,69.87,12.21,60.4
09:03:10:52:00,80.1,6.9,76,70,12.28,60.95
09:03:10:57:00,80.3,6.9,75.42,70.13,12.36,61.5
09:03:11:02:00,80.6,6.9,74.83,70.22,12.4,61.85
09:03:11:07:00,80.8,6.9,74.25,70.23,12.4,61.91
09:03:11:12:00,81,6.9,73.67,70.25,12.4,61.97
09:03:11:17:00,81.3,6.9,73.08,70.26,12.4,62.03
09:03:11:22:00,81.5,6.9,72.5,70.27,12.4,62.09
09:03:11:27:00,81.7,6.9,71.92,70.28,12.4,62.14
09:03:11:32:00,82,6.9,71.33,70.3,12.4,62.2
09:03:11:37:00,82.2,6.9,70.75,70.31,12.4,62.26
09:03:11:42:00,82.4,6.9,70.17,70.32,12.4,62.32
09:03:11:47:00,82.7,6.9,69.58,70.34,12.4,62.38
09:03:11:52:00,82.9,6.9,69,70.35,12.4,62.44
09:03:11:57:00,83.1,6.9,68.83,70.36,12.4,62.5
09:03:12:02:00,83.2,6.9,68.67,70.33,12.38,62.36
09:03:12:07:00,83.4,6.9,68.5,70.23,12.33,61.95
09:03:12:12:00,83.6,6.9,68.33,70.14,12.28,61.53
09:03:12:17:00,83.7,6.9,68.17,70.04,12.24,61.11
09:03:12:22:00,83.9,6.9,68,69.95,12.19,60.7
09:03:12:27:00,84.1,6.9,67.83,69.85,12.14,60.28
09:03:12:32:00,84.2,6.9,67.67,69.75,12.09,59.86
09:03:12:37:00,84.4,6.9,67.5,69.66,12.05,59.45
09:03:12:42:00,84.6,6.9,67.33,69.56,12,59.03
09:03:12:47:00,84.7,6.9,67.17,69.47,11.95,58.61
09:03:12:52:00,84.9,6.9,67,69.37,11.9,58.2
09:03:12:57:00,84.8,6.9,67,70.1,11.78,58.38
09:03:13:02:00,84.7,6.9,67,70.77,11.63,58.37
09:03:13:07:00,84.7,6.9,67,71.34,11.45,58.07
09:03:13:12:00,84.6,6.9,67,71.9,11.28,57.75
09:03:13:17:00,84.5,6.9,67,72.46,11.1,57.42
09:03:13:22:00,84.4,6.9,67,73.02,10.92,57.06
09:03:13:27:00,84.4,6.9,67,73.56,10.75,56.69
09:03:13:32:00,84.3,6.9,67,74.11,10.57,56.3
09:03:13:37:00,84.2,6.9,67,74.64,10.4,55.89
09:03:13:42:00,84.1,6.9,67,75.17,10.23,55.46
09:03:13:47:00,84.1,6.9,67,75.7,10.06,55.01
09:03:13:52:00,84,6.9,67,76.22,9.89,54.55
09:03:13:57:00,84.2,6.9,66.67,75.94,9.79,53.57
09:03:14:02:00,84.3,6.9,66.33,75.52,9.67,52.42
09:03:14:07:00,84.5,6.9,66,74.87,9.5,51
09:03:14:12:00,84.7,6.9,65.67,74.23,9.34,49.59
09:03:14:17:00,84.8,6.9,65.33,73.59,9.18,48.17
09:03:14:22:00,85,6.9,65,72.94,9.01,46.76
09:03:14:27:00,85.2,6.9,64.67,72.3,8.85,45.35
09:03:14:32:00,85.3,6.9,64.33,71.66,8.68,43.93
09:03:14:37:00,85.5,6.9,64,71.01,8.52,42.52
09:03:14:42:00,85.7,6.9,63.67,70.37,8.35,41.1
09:03:14:47:00,85.8,6.9,63.33,69.73,8.19,39.69
09:03:14:52:00,86,6.9,63,69.08,8.02,38.27
09:03:14:57:00,86.1,6.9,62.33,68.09,7.89,36.69
09:03:15:02:00,86.2,6.9,61.67,66.79,7.73,35.04
09:03:15:07:00,86.3,6.9,61,65.07,7.55,33.28
09:03:15:12:00,86.4,6.9,60.33,63.36,7.36,31.53
09:03:15:17:00,86.5,6.9,59.67,61.66,7.18,29.8
09:03:15:22:00,86.6,6.9,59,59.98,6.99,28.08
09:03:15:27:00,86.6,6.9,58.33,58.31,6.8,26.38
09:03:15:32:00,86.7,6.9,57.67,56.66,6.61,24.7
09:03:15:37:00,86.8,6.9,57,55.02,6.41,23.02
09:03:15:42:00,86.9,6.9,56.33,53.4,6.22,21.37
09:03:15:47:00,87,6.9,55.67,51.79,6.03,19.73
09:03:15:52:00,87.1,6.9,55,50.19,5.83,18.1
09:03:15:57:00,87.1,7.1,55,49.16,5.59,16.65
09:03:16:02:00,87.1,7.3,55,47.36,5.34,15.38
09:03:16:07:00,87.1,7.5,55,44.43,5.08,14.38
09:03:16:12:00,87.1,7.7,55,41.47,4.81,13.38
09:03:16:17:00,87.1,7.9,55,38.47,4.55,12.36
09:03:16:22:00,87.1,8.1,55,35.43,4.29,11.33
09:03:16:27:00,87.1,8.2,55,32.36,4.03,10.29
09:03:16:32:00,87.1,8.4,55,29.26,3.77,9.24
09:03:16:37:00,87.1,8.6,55,26.12,3.51,8.19
09:03:16:42:00,87.1,8.8,55,22.95,3.26,7.12
09:03:16:47:00,87.1,9,55,19.74,3.01,6.04
09:03:16:52:00,87.1,9.2,55,16.49,2.75,4.95
09:03:16:57:00,87.1,9.1,55,13.15,2.51,3.83
09:03:17:02:00,87.1,9,55,10.77,2.29,3.05
09:03:17:07:00,87.1,8.9,55,9.84,2.09,2.79
09:03:17:12:00,87.1,8.8,55,8.91,1.89,2.53
09:03:17:17:00,87.1,8.7,55,7.98,1.7,2.26
09:03:17:22:00,87.1,8.6,55,7.05,1.5,2
09:03:17:27:00,87.1,8.6,55,6.13,1.3,1.74
09:03:17:32:00,87.1,8.5,55,5.2,1.1,1.47
09:03:17:37:00,87.1,8.4,55,4.27,0.91,1.21
09:03:17:42:00,87.1,8.3,55,3.34,0.71,0.95
09:03:17:47:00,87.1,8.2,55,2.41,0.51,0.68
09:03:17:52:00,87.1,8.1,55,1.49,0.32,0.42
09:03:17:57:00,87,8,55,0.56,0.12,0.16
09:03:18:02:00,86.9,7.9,55,0,0,0
09:03:18:07:00,86.8,7.8,55,0,0,0
09:03:18:12:00,86.7,7.7,55,0,0,0
09:03:18:17:00,86.6,7.6,55,0,0,0
09:03:18:22:00,86.5,7.5,55,0,0,0
09:03:18:27:00,86.5,7.4,55,0,0,0
09:03:18:32:00,86.4,7.3,55,0,0,0
09:03:18:37:00,86.3,7.2,55,0,0,0
09:03:18:42:00,86.2,7.1,55,0,0,0
09:03:18:47:00,86.1,7,55,0,0,0
09:03:18:52:00,86,6.9,55,0,0,0
09:03:18:57:00,85.8,7,55.25,0,0,0
09:03:19:02:00,85.7,7.1,55.5,0,0,0
09:03:19:07:00,85.5,7.2,55.75,0,0,0
09:03:19:12:00,85.3,7.3,56,0,0,0
09:03:19:17:00,85.2,7.4,56.25,0,0,0
09:03:19:22:00,85,7.5,56.5,0,0,0
09:03:19:27:00,84.8,7.6,56.75,0,0,0
09:03:19:32:00,84.7,7.7,57,0,0,0
09:03:19:37:00,84.5,7.8,57.25,0,0,0
09:03:19:42:00,84.3,7.9,57.5,0,0,0
09:03:19:47:00,84.2,8,57.75,0,0,0
09:03:19:52:00,84,8.1,58,0,0,0
09:03:19:57:00,83.7,7.8,58.75,0,0,0
09:03:20:02:00,83.5,7.5,59.5,0,0,0
09:03:20:07:00,83.2,7.2,60.25,0,0,0
09:03:20:12:00,83,6.9,61,0,0,0
09:03:20:17:00,82.7,6.6,61.75,0,0,0
09:03:20:22:00,82.5,6.3,62.5,0,0,0
09:03:20:27:00,82.2,6.1,63.25,0,0,0
09:03:20:32:00,82,5.8,64,0,0,0
09:03:20:37:00,81.7,5.5,64.75,0,0,0
09:03:20:42:00,81.5,5.2,65.5,0,0,0
09:03:20:47:00,81.2,4.9,66.25,0,0,0
09:03:20:52:00,81,4.6,67,0,0,0
09:03:20:57:00,81,4.7,67.17,0,0,0
09:03:21:02:00,81,4.8,67.33,0,0,0
09:03:21:07:00,81,4.9,67.5,0,0,0
09:03:21:12:00,81,5,67.67,0,0,0
09:03:21:17:00,81,5.1,67.83,0,0,0
09:03:21:22:00,81,5.2,68,0,0,0
09:03:21:27:00,81,5.3,68.17,0,0,0
09:03:21:32:00,81,5.4,68.33,0,0,0
09:03:21:37:00,81,5.5,68.5,0,0,0
09:03:21:42:00,81,5.6,68.67,0,0,0
09:03:21:47:00,81,5.7,68.83,0,0,0
09:03:21:52:00,81,5.8,69,0,0,0
09:03:21:57:00,80.9,5.9,69,0,0,0
09:03:22:02:00,80.8,6,69,0,0,0
09:03:22:07:00,80.8,6.1,69,0,0,0
09:03:22:12:00,80.7,6.2,69,0,0,0
09:03:22:17:00,80.6,6.3,69,0,0,0
09:03:22:22:00,80.5,6.4,69,0,0,0
09:03:22:27:00,80.5,6.4,69,0,0,0
09:03:22:32:00,80.4,6.5,69,0,0,0
09:03:22:37:00,80.3,6.6,69,0,0,0
09:03:22:42:00,80.2,6.7,69,0,0,0
09:03:22:47:00,80.2,6.8,69,0,0,0
09:03:22:52:00,80.1,6.9,69,0,0,0
09:03:22:57:00,79.8,7.1,69.58,0,0,0
09:03:23:02:00,79.6,7.3,70.17,0,0,0
09:03:23:07:00,79.3,7.5,70.75,0,0,0
09:03:23:12:00,79.1,7.7,71.33,0,0,0
09:03:23:17:00,78.8,7.9,71.92,0,0,0
09:03:23:22:00,78.5,8.1,72.5,0,0,0
09:03:23:27:00,78.3,8.2,73.08,0,0,0
09:03:23:32:00,78,8.4,73.67,0,0,0
09:03:23:37:00,77.8,8.6,74.25,0,0,0
09:03:23:42:00,77.5,8.8,74.83,0,0,0
09:03:23:47:00,77.3,9,75.42,0,0,0
09:03:23:52:00,77,9.2,76,0,0,0
09:03:23:57:00,76.8,9,76.67,0,0,0
09:04:00:02:00,76.7,8.8,77.33,0,0,0
09:04:00:07:00,76.5,8.6,78,0,0,0
09:04:00:12:00,76.3,8.4,78.67,0,0,0
09:04:00:17:00,76.2,8.2,79.33,0,0,0
09:04:00:22:00,76,8,80,0,0,0
09:04:00:27:00,75.8,7.9,80.67,0,0,0
09:04:00:32:00,75.7,7.7,81.33,0,0,0
09:04:00:37:00,75.5,7.5,82,0,0,0
09:04:00:42:00,75.3,7.3,82.67,0,0,0
09:04:00:47:00,75.2,7.1,83.33,0,0,0
09:04:00:52:00,75,6.9,84,0,0,0
09:04:00:57:00,74.8,6.9,84.25,0,0,0
09:04:01:02:00,74.7,6.9,84.5,0,0,0
09:04:01:07:00,74.5,6.9,84.75,0,0,0
09:04:01:12:00,74.3,6.9,85,0,0,0
09:04:01:17:00,74.2,6.9,85.25,0,0,0
09:04:01:22:00,74,6.9,85.5,0,0,0
09:04:01:27:00,73.8,6.9,85.75,0,0,0
09:04:01:32:00,73.7,6.9,86,0,0,0
09:04:01:37:00,73.5,6.9,86.25,0,0,0
09:04:01:42:00,73.3,6.9,86.5,0,0,0
09:04:01:47:00,73.2,6.9,86.75,0,0,0
09:04:01:52:00,73,6.9,87,0,0,0
09:04:01:57:00,73,6.9,87,0,0,0
09:04:02:02:00,73,6.9,87,0,0,0
09:04:02:07:00,73,6.9,87,0,0,0
09:04:02:12:00,73,6.9,87,0,0,0
09:04:02:17:00,73,6.9,87,0,0,0
09:04:02:22:00,73,6.9,87,0,0,0
09:04:02:27:00,73,6.9,87,0,0,0
09:04:02:32:00,73,6.9,87,0,0,0
09:04:02:37:00,73,6.9,87,0,0,0
09:04:02:42:00,73,6.9,87,0,0,0
09:04:02:47:00,73,6.9,87,0,0,0
09:04:02:52:00,73,6.9,87,0,0,0
09:04:02:57:00,72.9,6.7,87.33,0,0,0
09:04:03:02:00,72.8,6.5,87.67,0,0,0
09:04:03:07:00,72.7,6.3,88,0,0,0
09:04:03:12:00,72.7,6.1,88.33,0,0,0
09:04:03:17:00,72.6,5.9,88.67,0,0,0
09:04:03:22:00,72.5,5.7,89,0,0,0
09:04:03:27:00,72.4,5.6,89.33,0,0,0
09:04:03:32:00,72.3,5.4,89.67,0,0,0
09:04:03:37:00,72.2,5.2,90,0,0,0
09:04:03:42:00,72.2,5,90.33,0,0,0
09:04:03:47:00,72.1,4.8,90.67,0,0,0
09:04:03:52:00,72,4.6,91,0,0,0
09:04:03:57:00,71.9,4.6,90.92,0,0,0
09:04:04:02:00,71.8,4.6,90.83,0,0,0
09:04:04:07:00,71.8,4.6,90.75,0,0,0
09:04:04:12:00,71.7,4.6,90.67,0,0,0
09:04:04:17:00,71.6,4.6,90.58,0,0,0
09:04:04:22:00,71.5,4.6,90.5,0,0,0
09:04:04:27:00,71.5,4.6,90.42,0,0,0
09:04:04:32:00,71.4,4.6,90.33,0,0,0
09:04:04:37:00,71.3,4.6,90.25,0,0,0
09:04:04:42:00,71.2,4.6,90.17,0,0,0
09:04:04:47:00,71.2,4.6,90.08,0,0,0
09:04:04:52:00,71.1,4.6,90,0,0,0
09:04:04:57:00,71.1,4.6,90,0,0,0
09:04:05:02:00,71.1,4.6,90,0.16,0.03,0.05
09:04:05:07:00,71.1,4.6,90,0.56,0.11,0.17
09:04:05:12:00,71.1,4.6,90,0.94,0.19,0.3
09:04:05:17:00,71.1,4.6,90,1.31,0.27,0.42
09:04:05:22:00,71.1,4.6,90,1.66,0.35,0.53
09:04:05:27:00,71.1,4.6,90,2,0.44,0.65
09:04:05:32:00,71.1,4.6,90,2.33,0.53,0.76
09:04:05:37:00,71.1,4.6,90,2.64,0.62,0.88
09:04:05:42:00,71.1,4.6,90,2.94,0.72,0.98
09:04:05:47:00,71.1,4.6,90,3.23,0.81,1.09
09:04:05:52:00,71.1,4.6,90,3.5,0.91,1.2
09:04:05:57:00,71.1,4.2,90,3.83,1,1.31
09:04:06:02:00,71.1,3.8,90,5.34,1.17,1.72
09:04:06:07:00,71.1,3.4,90,8.62,1.47,2.58
09:04:06:12:00,71.1,3.1,90,11.89,1.76,3.43
09:04:06:17:00,71.1,2.7,90,15.17,2.06,4.29
09:04:06:22:00,71.1,2.3,90,18.44,2.35,5.14
09:04:06:27:00,71.1,1.9,90,21.71,2.65,6
09:04:06:32:00,71.1,1.5,90,24.99,2.95,6.85
09:04:06:37:00,71.1,1.1,90,28.26,3.24,7.71
09:04:06:42:00,71.1,0.8,90,31.54,3.54,8.56
09:04:06:47:00,71.1,0.4,90,34.81,3.83,9.42
09:04:06:52:00,71.1,0,90,38.09,4.13,10.27
09:04:06:57:00,71.2,0.5,89.75,41.36,4.43,11.13
09:04:07:02:00,71.3,1,89.5,44.05,4.69,12.29
09:04:07:07:00,71.3,1.5,89.25,45.85,4.9,13.9
09:04:07:12:00,71.4,1.9,89,47.66,5.1,15.51
09:04:07:17:00,71.5,2.4,88.75,49.46,5.31,17.12
09:04:07:22:00,71.6,2.9,88.5,51.27,5.52,18.73
09:04:07:27:00,71.6,3.4,88.25,53.07,5.73,20.34
09:04:07:32:00,71.7,3.9,88,54.88,5.94,21.96
09:04:07:37:00,71.8,4.4,87.75,56.68,6.15,23.57
09:04:07:42:00,71.9,4.8,87.5,58.49,6.35,25.18
09:04:07:47:00,71.9,5.3,87.25,60.29,6.56,26.79
09:04:07:52:00,72,5.8,87,62.1,6.77,28.4
09:04:07:57:00,72.2,5.7,86.83,63.9,6.98,30.01
09:04:08:02:00,72.3,5.6,86.67,65.21,7.21,31.56
09:04:08:07:00,72.5,5.5,86.5,65.76,7.47,32.99
09:04:08:12:00,72.6,5.4,86.33,66.32,7.74,34.43
09:04:08:17:00,72.8,5.3,86.17,66.87,8,35.87
09:04:08:22:00,73,5.2,86,67.43,8.26,37.31
09:04:08:27:00,73.1,5.1,85.83,67.99,8.52,38.75
09:04:08:32:00,73.3,5,85.67,68.54,8.79,40.19
09:04:08:37:00,73.4,4.9,85.5,69.1,9.05,41.63
09:04:08:42:00,73.6,4.8,85.33,69.65,9.31,43.07
09:04:08:47:00,73.7,4.7,85.17,70.21,9.58,44.51
09:04:08:52:00,73.9,4.6,85,70.76,9.84,45.94
09:04:08:57:00,74.2,4.9,84.08,70.95,10.14,47.16
09:04:09:02:00,74.4,5.2,83.17,71.13,10.35,48.26
09:04:09:07:00,74.7,5.5,82.25,71.31,10.41,49.18
09:04:09:12:00,74.9,5.8,81.33,71.48,10.48,50.08
09:04:09:17:00,75.2,6.1,80.42,71.65,10.55,50.98
09:04:09:22:00,75.5,6.4,79.5,71.81,10.62,51.87
09:04:09:27:00,75.7,6.6,78.58,71.97,10.69,52.74
09:04:09:32:00,76,6.9,77.67,72.12,10.76,53.6
09:04:09:37:00,76.2,7.2,76.75,72.26,10.83,54.46
